3.739720102194769424e+01,3.866799465151052573e+01,3.832938465787810856e+01,2.163878811804285033e-08,2.766837454464881835e-09,2.376018832124737925e-08
3.433434661442515790e+01,3.575622786775420536e+01,3.505161644182953751e+01,1.000744745429684601e-07,1.186494609445052970e-08,1.223511915207056026e-07
3.464929186622612178e+01,3.645188394264550880e+01,3.484726561031857273e+01,8.549364351558409759e-08,8.379265899718408376e-09,1.355134563467721820e-07
3.542815741594677093e+01,3.686101232417058782e+01,3.576237368013607920e+01,5.791690167530718816e-08,6.829122024733083615e-09,8.575693087518009271e-08
3.387774142942362232e+01,3.514053182757925242e+01,3.398881095673277741e+01,1.257401211855499275e-07,1.614219040928372697e-08,2.081581799089425235e-07
3.385549968644772889e+01,3.471644958186516305e+01,3.397044929228650290e+01,1.271462651956490210e-07,1.995495512286485661e-08,2.100780447278966889e-07
3.413033810846172855e+01,3.547406582355688442e+01,3.422959683435692568e+01,1.108212903706603902e-07,1.366269831580784611e-08,1.845472138191231287e-07
3.400966815847641556e+01,3.522581664384415490e+01,3.404437516626421711e+01,1.177135207331492321e-07,1.546831840968752461e-08,2.024547017068794572e-07
3.013284262850356754e+01,3.105188558693043888e+01,2.994752476503344951e+01,8.178399417244418366e-07,1.246811261334945998e-07,1.570173445158588642e-06
3.216944096220322535e+01,3.249910779780839221e+01,3.179119856691977475e+01,2.954109625701376305e-07,6.047006091294998173e-08,6.245956409765617361e-07
3.429655211239514756e+01,3.480425055643718224e+01,3.384987660307524493e+01,1.019835887006414568e-07,1.909787366270430334e-08,2.231324291394948222e-07
3.213130174567413633e+01,3.269531588249446941e+01,3.159146292214791174e+01,3.010983900588367077e-07,5.481941060002098185e-08,6.901937037776782079e-07
3.167429315917615895e+01,3.253176417182476143e+01,3.124061440870355000e+01,3.783960437273245795e-07,5.949071170702641182e-08,8.225395322651261848e-07
3.124166364823759068e+01,3.324918765736219939e+01,3.104033138354134280e+01,4.697760713940822939e-07,4.155876508795837912e-08,9.091754206843622830e-07
3.094572276928010979e+01,3.258499084872528329e+01,3.075086125269081094e+01,5.446953114688506146e-07,5.792834734108125098e-08,1.050764341942115669e-06
3.165459891415230231e+01,3.258492226290763938e+01,3.141305594596997253e+01,3.821405620357263474e-07,5.793033390667719595e-08,7.545909213603814319e-07
3.153175585802091518e+01,3.264970555940089980e+01,3.132833550011855550e+01,4.063480394616421306e-07,5.608394021194136322e-08,7.872422372337679269e-07
3.304979881145845866e+01,3.410749405187016237e+01,3.303934521432529436e+01,1.902213807476248911e-07,2.705725711651063380e-08,3.346319068575503484e-07
3.310589964313840028e+01,3.412216066913970280e+01,3.308878881175041897e+01,1.849597326205149666e-07,2.685956365878801084e-08,3.264606247730255744e-07
3.552135398844256997e+01,3.693721730618563015e+01,3.548439782716013724e+01,5.527998826761678289e-08,6.573810357160722833e-09,9.854416622965393085e-08
4.032906401341460878e+01,4.159706412359082606e+01,4.022133544954340323e+01,4.995592155570308253e-09,6.396527798850327886e-10,9.226096315082323538e-09
3.729871763287155773e+01,3.891388069542517769e+01,3.741811219066221383e+01,2.273098893891546461e-08,2.446753228433823434e-09,3.747401105007563704e-08
3.929460197719890857e+01,4.117479492332131485e+01,3.943541707509211847e+01,8.379489324547642399e-09,7.900214506669473264e-10,1.366715093715588375e-08
3.785173368026880780e+01,3.974052087612290052e+01,3.816023006965406239e+01,1.723980787980589495e-08,1.618406207516325969e-09,2.585719023634019393e-08
3.645726386430396815e+01,3.759816012750889058e+01,3.676722851336671738e+01,3.462084749222246951e-08,4.723840890916255278e-09,5.188810082534115471e-08
4.126460180958383717e+01,4.239504861844761763e+01,4.130938591604353860e+01,3.129230277736141457e-09,4.292043948226451474e-10,5.354893369404761888e-09
4.404129184437988442e+01,4.583768795691503328e+01,4.365182991491383291e+01,7.807049692580039099e-10,7.675462007239320371e-11,1.659952175350468683e-09
4.439668816802077345e+01,4.565078799112961860e+01,4.396680254636157770e+01,6.536023613767825361e-10,8.427317148924509675e-11,1.418078060339836991e-09
4.536796778327334323e+01,4.613561119904261432e+01,4.458582039767134120e+01,4.021637519315136118e-10,6.613194810529171233e-11,1.040595921554002428e-09
4.482934273361388477e+01,4.450278178179723909e+01,4.376765448450896656e+01,5.264581670493556365e-10,1.496152005895378435e-10,1.566551187345276589e-09
4.563478985089022899e+01,4.437899259515688755e+01,4.421538697248979588e+01,3.519356389479037495e-10,1.591681613545222656e-10,1.252335569015689558e-09
4.508322608518938068e+01,4.410561742106801830e+01,4.338014401331020053e+01,4.636964788773351141e-10,1.824815092957532951e-10,1.901478502407579350e-09
4.327290801740673487e+01,4.258210559514554916e+01,4.150799024584921426e+01,1.146408432043636775e-09,3.908816238806635373e-10,4.848690296175973627e-09
4.032858832909914781e+01,4.017004002905741800e+01,3.885469730446493486e+01,4.996780459296489680e-09,1.305625538774790162e-09,1.827173073984343552e-08
3.676169549031328643e+01,3.782460359264587169e+01,3.640645536648662528e+01,2.973248491579034043e-08,4.218166201477271939e-09,6.214535434805449890e-08
3.899162040889132186e+01,3.918027700179663952e+01,3.817614071029674960e+01,9.750102102433926752e-09,2.141622629103813731e-09,2.565230405356048859e-08
3.948940536774534849e+01,4.023050734585558530e+01,3.905663439752606791e+01,7.601801643642608753e-09,1.266742452994856074e-09,1.651694049065321724e-08
3.678163285363552859e+01,3.719138544340967201e+01,3.653349276673179702e+01,2.943756366898603440e-08,5.789289420834629243e-09,5.832071607568093672e-08
3.713139370634235092e+01,3.704304657699321979e+01,3.651243527925907983e+01,2.471452452541675776e-08,6.235002574340502619e-09,5.893800387989961799e-08
3.701477387686827569e+01,3.729029073603305733e+01,3.683142377202239004e+01,2.619847028544895676e-08,5.509957514386301944e-09,5.024906115938465949e-08
3.359656919899862260e+01,3.405951240163994953e+01,3.362234355171312927e+01,1.447203648191366170e-07,2.771423221706197701e-08,2.500177645465538326e-07
3.195919279346708208e+01,3.245042226284931530e+01,3.216674586957378779e+01,3.281568071458877730e-07,6.196013219431687155e-08,5.176662940053187903e-07
3.629214293474069564e+01,3.686952302252029767e+01,3.631971761871682247e+01,3.760046788523751386e-08,6.800123469208612149e-09,6.489982582888625163e-08
3.708665780275987345e+01,3.758229987829327001e+01,3.734957373301222106e+01,2.527356682576842912e-08,4.761450465017713076e-09,3.878047440096449212e-08
